event eta phi energy
4 2.2 -0.3 1e-08
4 2.9 0.5 1e-08
4 -0.3 -1 1e-08
4 -0.8 0.4 1e-08
4 -0.2 1.3 1e-08
4 -2.3 2.2 1e-08
4 -0.4 2 1e-08
4 -2.7 -2.1 1e-08
4 0.8 1.1 1e-08
4 2.1 -1.7 1e-08
4 -0.6 -2.2 1e-08
4 1.5 3 1e-08
4 2.5 0.9 1e-08
4 -1.1 1.1 1e-08
4 -1.1 -2.3 1e-08
4 -2.8 -3.1 1e-08
4 -2.9 0.3 1e-08
4 2.6 -0.7 1e-08
4 2.4 2.4 1e-08
4 2.6 -2.2 1e-08
4 -1.4 -3.1 1e-08
4 -0.5 -2.7 1e-08
4 -2.7 0.7 1e-08
4 3 1.1 1e-08
4 -2.9 -2.5 1e-08
4 0.8 2.9 1e-08
4 -1.4 -0.9 1e-08
4 -2.9 2.3 1e-08
4 -0.3 3.1 1e-08
4 -0.9 2.4 1e-08
4 0.7 1.5 1e-08
4 3 -0.3 1e-08
4 -2.7 2.6 1e-08
4 -2.6 1.4 1e-08
4 -1.7 -1.7 1e-08
4 -2.5 -0.6 1e-08
4 -1.7 -0.6 1e-08
4 1.9 2.8 1e-08
4 -2.5 0.1 1e-08
4 2.6 -3 1e-08
4 0.7 2.1 1e-08
4 -0.3 3 1e-08
4 -1.9 1.5 1e-08
4 1.2 -1.2 1e-08
4 1.5 -1.2 1e-08
4 1.6 2.5 1e-08
4 0.2 -0.6 1e-08
4 -1.4 -1.4 1e-08
4 0.6 0.3 1e-08
4 -0.8 -1.5 1e-08
4 -1.2 2.5 1e-08
4 1.7 0 1e-08
4 -2.1 -3.1 1e-08
4 0.6 1.3 1e-08
4 -1.4 -1.7 1e-08
4 0.3 -0.4 1e-08
4 -1.1 -1.4 1e-08
4 -0.7 1.1 1e-08
4 -0.8 2.3 1e-08
4 0.7 -0.7 1e-08
4 0.8 2.1 1e-08
4 0.7 -1.6 1e-08
4 -2.8 2.8 1e-08
4 1.3 -0.5 1e-08
4 -0.1 -2.6 1e-08
4 1.8 3.1 1e-08
4 -0.5 0.9 1e-08
4 -2.9 2 1e-08
4 0.3 -0.2 1e-08
4 -1.5 2 1e-08
4 -2.5 -0.6 1e-08
4 -1.7 -1.7 1e-08
4 2 2.1 1e-08
4 1.7 2.7 1e-08
4 2.9 2.6 1e-08
4 -2.4 -1.4 1e-08
4 -1 0 1e-08
4 -0.7 -0.1 1e-08
4 0.8 -0.6 1e-08
4 -0.8 2.9 1e-08
4 -0.4 3 1e-08
4 1.9 -0.3 1e-08
4 0.5 2.1 1e-08
4 -2.4 1.1 1e-08
4 -1.4 0.4 1e-08
4 -2.8 -2.2 1e-08
4 -0.8 -2.2 1e-08
4 1.6 -1.2 1e-08
4 2.4 -1.5 1e-08
4 -0.6 0.4 1e-08
4 -1.7 -2.5 1e-08
4 3 2.8 1e-08
4 -1.3 -2 1e-08
4 2.9 1.9 1e-08
4 -2.4 -1.3 1e-08
4 1.5 -1.6 1e-08
4 0.5 -2.2 1e-08
4 -0.5 2.3 1e-08
4 1.3 0.5 1e-08
4 -2.2 2.9 1e-08
4 2 -1.5 1e-08
4 1.5 -0.6 1e-08
4 2.9 0.9 1e-08
4 -1.6 -0.1 1e-08
4 2.6 -1.2 1e-08
4 -1.9 -0.3 1e-08
4 3 -0.7 1e-08
4 -0.6 1.7 1e-08
4 -0.9 1.1 1e-08
4 -0.2 2.2 1e-08
4 -0.9 -2.7 1e-08
4 1.8 1.6 1e-08
4 1.9 1.7 1e-08
4 1.9 0.5 1e-08
4 3 1.5 1e-08
4 -0.7 -2 1e-08
4 -1.1 -0.1 1e-08
4 0.4 2.6 1e-08
4 -0.4 -1.7 1e-08
4 -0.3 -1.7 1e-08
4 -0.9 0.8 1e-08
4 0 2.7 1e-08
4 0.6 1.6 1e-08
4 -1.5 -2.6 1e-08
4 1.6 2.7 1e-08
4 -1.5 -1.7 1e-08
4 0.7 0 1e-08
4 -1 1.7 1e-08
4 0.9 0.4 1e-08
4 -2.6 -0.7 1e-08
4 0 -0.8 1e-08
4 -1.9 1.8 1e-08
4 -2 -1.8 1e-08
4 -0.2 2.5 1e-08
4 -1.7 2.9 1e-08
4 -1.3 -1.9 1e-08
4 -1.1 2.3 1e-08
4 -0.8 2.5 1e-08
4 1.3 -2 1e-08
4 -2.6 -0.5 1e-08
4 -2 0.4 1e-08
4 -1.5 1.8 1e-08
4 0.9 -2.5 1e-08
4 -0.4 0.6 1e-08
4 -2.3 2.1 1e-08
4 -2.1 -1.3 1e-08
4 -0.8 -2.9 1e-08
4 1 2.9 1e-08
4 -2.6 -2.7 1e-08
4 -0.6 -2.8 1e-08
4 0.9 1 1e-08
4 -1.1 0.3 1e-08
4 -2.4 -1.1 1e-08
4 0 -0.4 1e-08
4 1.7 0.6 1e-08
4 -2.6 -1.9 1e-08
4 -0.3 -1 1e-08
4 -1.2 0.7 1e-08
4 2 2.4 1e-08
4 2.9 2.4 1e-08
4 2.6 -1 1e-08
4 -1.2 1.5 1e-08
4 -0.8 0.2 1e-08
4 -2.6 -2.9 1e-08
4 -2 -2.6 1e-08
4 -0.8 -2.1 1e-08
4 0.9 -3 1e-08
4 1.1 1.3 1e-08
4 -2 1.5 1e-08
4 2.4 0.8 1e-08
4 -0.1 3.1 1e-08
4 1 -2.6 1e-08
4 1.7 0.5 1e-08
4 2 2.7 1e-08
4 1.9 -1.2 1e-08
4 1.5 3.1 1e-08
4 1.5 1.2 1e-08
4 0.1 -0.7 1e-08
4 0.9 2.1 1e-08
4 -1.4 -0.8 1e-08
4 1.6 -0.6 1e-08
4 1 0.3 1e-08
4 1.8 2.4 1e-08
4 0.6 2.5 1e-08
4 0.1 1.2 1e-08
4 0.7 -2.4 1e-08
4 -2.9 1.9 1e-08
4 0.5 -1.4 1e-08
4 -2.7 -2.5 1e-08
4 0.9 0.6 1e-08
4 -0.1 -1.5 1e-08
4 3 1.3 1e-08
4 -1.7 -1.7 1e-08
4 -0.5 3 1e-08
4 0.4 2.6 1e-08
4 0.1 1 1e-08
4 1.1 -2.8 1e-08
4 -0.4 0.9 1e-08
4 1.8 3.1 1e-08
4 3 2.9 1e-08
4 0.1 -0.6 1e-08
4 2.3 -0.9 1e-08
4 -1.5 -1.3 1e-08
4 -1.2 -1.3 1e-08
4 -0.9 -0.7 1e-08
4 0.9 0.3 1e-08
4 1.7 -1.6 1e-08
4 1.5 1.9 1e-08
4 0.1 -1.3 1e-08
4 -3 1.9 1e-08
4 1.8 0.7 1e-08
4 -2.8 -1.2 1e-08
4 2.4 2.4 1e-08
4 -2.7 -0.5 1e-08
4 -1.5 -2.2 1e-08
4 -0.5 -0.2 1e-08
4 0.3 -2.2 1e-08
4 -2.4 0 1e-08
4 -2.8 -2.6 1e-08
4 -2.1 -2.9 1e-08
4 -1.9 -2.8 1e-08
4 -0.9 -0.1 1e-08
4 -3 -2.2 1e-08
4 0.8 2.7 1e-08
4 1.1 0.5 1e-08
4 1.3 -2.6 1e-08
4 0.7 -0.6 1e-08
4 -1.8 0.3 1e-08
4 -2.8 1.5 1e-08
4 -0.9 -2.1 1e-08
4 -2.3 2.6 1e-08
4 -3 -1.1 1e-08
4 -2.6 1.4 1e-08
4 -0.8 0.2 1e-08
4 2.8 -1.1 1e-08
4 -0.1 -1.8 1e-08
4 -1.6 -2.9 1e-08
4 -2.5 -0.1 1e-08
4 -1.8 2.8 1e-08
4 2.9 2.4 1e-08
4 2.8 -0.4 1e-08
4 -2.2 -2.8 1e-08
4 -3 -0.4 1e-08
4 2.6 2.9 1e-08
4 2.8 1 1e-08
4 1.9 -1.7 1e-08
4 0.6 0.7 1e-08
4 -2.2 0.1 1e-08
4 2.5 -0.9 1e-08
4 1.7 2.1 1e-08
4 0.1 2.9 1e-08
4 -2.3 1.9 1e-08
4 -1.5 -2.2 1e-08
4 2.6 1.1 1e-08
4 0.8 2.6 1e-08
4 -0.7 -2.5 1e-08
4 2.2 1.7 1e-08
4 -2.8 -1.2 1e-08
4 -1.7 -0.6 1e-08
4 -0.4 0.9 1e-08
4 1.4 1.6 1e-08
4 1.8 0.8 1e-08
4 1.2 -0.7 1e-08
4 -0.4 2.3 1e-08
4 -2.5 -2.8 1e-08
4 0.2 0 1e-08
4 -2.3 -2.2 1e-08
4 -0.7 0.9 1e-08
4 -1.7 -1.2 1e-08
4 1.2 -3 1e-08
4 -0.8 0.8 1e-08
4 0 -2.9 1e-08
4 0.5 2.2 1e-08
4 -0.5 2.2 1e-08
4 -0.7 0.5 1e-08
4 2.2 1.9 1e-08
4 -1.2 2.2 1e-08
4 -2.8 0.8 1e-08
4 1.5 0 1e-08
4 -1.6 0.9 1e-08
4 1.6 -0.6 1e-08
4 2.4 2.7 1e-08
4 2.4 0.2 1e-08
4 0.9 2.8 1e-08
4 0.9 0.5 1e-08
4 2.5 2.5 1e-08
4 1.9 -1.3 1e-08
4 0.4 -0.8 1e-08
4 2.8 0.4 1e-08
4 -0.6 0.8 1e-08
4 1.6 1.9 1e-08
4 -2.6 1.2 1e-08
4 1.2 2.5 1e-08
4 -1 -1.1 1e-08
4 -0.4 -3 1e-08
4 2.6 -2.7 1e-08
4 2.2 -1.3 1e-08
4 -1.8 0.3 1e-08
4 -0.1 -1.3 1e-08
4 -2.9 -3.1 1e-08
4 -2.7 -1.4 1e-08
4 2.4 -2.4 1e-08
4 -2.4 3 1e-08
4 2.2 2.4 1e-08
4 2.1 -0.9 1e-08
4 0.5 -2.6 1e-08
4 -1.1 0.5 1e-08
4 -1.7 -0.3 1e-08
4 2.1 0 1e-08
4 -0.2 -0.3 1e-08
4 -1 0.9 1e-08
4 2.9 0.2 1e-08
4 0.5 2.5 1e-08
4 -0.7 0.8 1e-08
4 1.8 0 1e-08
4 -0.6 1 1e-08
4 2.7 -2.6 1e-08
4 0.2 -0.6 1e-08
4 -3 -2.9 1e-08
4 -2.2 1.9 1e-08
4 2.2 -3 1e-08
4 2.8 -0.4 1e-08
4 2.7 -0.2 1e-08
4 2.2 1 1e-08
4 0.5 2.9 1e-08
4 -0.3 2.4 1e-08
4 1.7 -0.3 1e-08
4 -1 1.1 1e-08
4 -0.2 -2.2 1e-08
4 -0.1 0.5 1e-08
4 -1.1 1.7 1e-08
4 -0.2 2.1 1e-08
4 2 -0.8 1e-08
4 -2.5 -2.2 1e-08
4 0.6 -1.2 1e-08
4 1.6 0.6 1e-08
4 -0.2 0.5 1e-08
4 0.3 0 1e-08
4 2.6 1.7 1e-08
4 -0.7 2.3 1e-08
4 1.3 1.1 1e-08
4 -1 1.5 1e-08
4 0 -0.6 1e-08
4 -2.7 0.8 1e-08
4 -0.6 3.1 1e-08
4 0.3 2.3 1e-08
4 2 -2.3 1e-08
4 1.2 2.5 1e-08
4 1.5 -1.6 1e-08
4 -2.8 0.1 1e-08
4 0 3.1 1e-08
4 -2.7 -3.1 1e-08
4 -1.2 -2.6 1e-08
4 -0.7 -0.2 1e-08
4 -1.8 0.3 1e-08
4 0.2 0.4 1e-08
4 2.7 -1.5 1e-08
4 -2.4 -0.1 1e-08
4 -2.8 -2.7 1e-08
4 -0.5 0.3 1e-08
4 0.1 2.6 1e-08
4 -2.1 2.5 1e-08
4 -2.2 -2 1e-08
4 -2.2 -2.2 1e-08
4 -0.2 0.3 1e-08
4 0.7 -2.7 1e-08
4 -2.8 -1.2 1e-08
4 -1.1 1.4 1e-08
4 -0.9 2.7 1e-08
4 0.4 2.5 1e-08
4 -2.9 0 1e-08
4 -1.1 0.3 1e-08
4 -0.2 2.4 1e-08
4 -0.8 0.5 1e-08
4 0.5 -1 1e-08
4 1.1 -2.6 1e-08
4 -0.9 2.2 1e-08
4 0.1 3 1e-08
4 -2.3 1.4 1e-08
4 -2.3 -1.6 1e-08
4 0.7 2.8 1e-08
4 1.2 -2 1e-08
4 -2 0.9 1e-08
4 -2.3 -2.8 1e-08
4 0.6 -1.7 1e-08
4 2.5 -1.5 1e-08
4 0.9 2.4 1e-08
4 -3 -0.7 1e-08
